timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,programs,mountd_port,exports,sector
09/02/2017 05:47,192.168.199.6,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 06:07,192.167.1.5,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40802/udp; 100024 1 35482/udp;,,,Information Technology
09/02/2017 07:31,192.167.1.24,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 44396/udp; 100024 1 43887/udp;,,,Information Technology
09/02/2017 06:30,192.167.12.16,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32772/udp; 100024 1 32771/udp; 100133 1 32772/udp; 100133 1 32771/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100422 1 32772/udp; 100229 1 32773/udp; 100229 2 32773/udp; 100242 1 32774/udp; 100230 1 32775/udp; 100001 2 32773/udp; 100001 3 32773/udp; 100001 4 32773/udp; 100002 2 32776/udp; 100002 3 32776/udp; 100002 2 32774/udp; 100002 3 32774/udp; 100011 1 32775/udp; 100083 1 32777/udp; 100068 2 32776/udp; 100068 3 32776/udp; 100068 4 32776/udp; 100068 5 32776/udp; 100249 1 32786/udp; 100249 1 32782/udp; 300598 1 32792/udp; 300598 1 32783/udp; 805306368 1 32792/udp; 805306368 1 32783/udp;,,,Information Technology
09/02/2017 06:23,192.167.16.36,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 59907/udp; 100024 1 43987/udp;,,,Information Technology
09/02/2017 06:57,192.167.16.37,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 59907/udp; 100024 1 43987/udp;,,,Information Technology
09/02/2017 05:16,192.167.16.39,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 932/udp; 100024 1 935/udp;,,,Information Technology
09/02/2017 07:21,192.167.16.44,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 55615/udp; 100024 1 49691/udp;,,,Information Technology
09/02/2017 05:47,192.167.16.47,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 60981/udp; 100024 1 40018/udp;,,,Information Technology
09/02/2017 05:43,192.167.16.55,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40256/udp; 100024 1 47051/udp;,,,Information Technology
09/02/2017 06:46,192.167.16.75,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 932/udp; 100024 1 935/udp;,,,Information Technology
09/02/2017 06:12,192.167.16.76,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 45794/udp; 100024 1 42769/udp;,,,Information Technology
09/02/2017 06:42,192.167.16.77,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 45794/udp; 100024 1 42769/udp;,,,Information Technology
09/02/2017 05:42,192.167.45.10,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100005 1 1048/udp; 100005 2 1048/udp; 100005 3 1048/udp; 100005 1 1048/udp; 100005 2 1048/udp; 100005 3 1048/udp; 100021 1 1047/udp; 100021 2 1047/udp; 100021 3 1047/udp; 100021 4 1047/udp; 100021 1 1047/udp; 100021 2 1047/udp; 100021 3 1047/udp; 100021 4 1047/udp; 100024 1 1039/udp; 100024 1 1039/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp;,,,Information Technology
09/02/2017 05:42,192.167.60.10,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 50991/udp; 100024 1 51492/udp;,,,Information Technology
09/02/2017 07:00,192.167.65.98,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:54,192.167.70.12,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40384/udp; 100024 1 40821/udp;,,,Information Technology
09/02/2017 06:24,192.167.70.33,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 58556/udp; 100024 1 34127/udp;,,,Information Technology
09/02/2017 06:12,192.167.70.60,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 1073741824 1 32771/udp; 100024 1 32774/udp; 100024 1 32774/udp; 100133 1 32774/udp; 100133 1 32774/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100229 1 32775/udp; 100229 2 32775/udp; 100001 2 32775/udp; 100001 3 32775/udp; 100001 4 32775/udp; 100068 2 32776/udp; 100068 3 32776/udp; 100068 4 32776/udp; 100068 5 32776/udp; 100083 1 32776/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100422 1 32778/udp; 100422 2 32778/udp; 100242 1 32779/udp; 100230 1 32780/udp; 100011 1 32778/udp; 100249 1 32783/udp; 100249 1 32781/udp; 300598 1 32786/udp; 300598 1 32782/udp; 805306368 1 32786/udp; 805306368 1 32782/udp;,,,Information Technology
09/02/2017 07:15,192.167.70.61,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 1073741824 1 32771/udp; 100024 1 32774/udp; 100024 1 32774/udp; 100133 1 32774/udp; 100133 1 32774/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100229 1 32775/udp; 100229 2 32775/udp; 100001 2 32775/udp; 100001 3 32775/udp; 100001 4 32775/udp; 100068 2 32776/udp; 100068 3 32776/udp; 100068 4 32776/udp; 100068 5 32776/udp; 100083 1 32776/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100422 1 32778/udp; 100422 2 32778/udp; 100242 1 32779/udp; 100230 1 32780/udp; 100011 1 32778/udp; 100249 1 32783/udp; 100249 1 32781/udp; 300598 1 32786/udp; 300598 1 32782/udp; 805306368 1 32786/udp; 805306368 1 32782/udp;,,,Information Technology
09/02/2017 05:58,192.167.70.101,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100024 1 2049/udp; 100024 1 2049/udp;,,,Information Technology
09/02/2017 05:52,192.167.70.145,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 36093/udp; 100024 1 43834/udp;,,,Information Technology
09/02/2017 06:30,192.167.70.150,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40079/udp; 100024 1 58495/udp;,,,Information Technology
09/02/2017 06:40,192.167.70.167,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:02,192.167.70.186,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 39715/udp; 100024 1 41772/udp;,,,Information Technology
09/02/2017 06:33,192.167.70.194,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49474/udp; 100024 1 57609/udp;,,,Information Technology
09/02/2017 06:59,192.167.71.35,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 1073741824 1 41031/udp; 100024 1 52584/udp; 100024 1 33166/udp; 100133 1 52584/udp; 100133 1 33166/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100011 1 49041/udp; 100005 1 55253/udp; 100005 1 45062/udp; 100005 2 55253/udp; 100005 2 45062/udp; 100005 3 55253/udp; 100005 3 45062/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp;,55253,/repoSol11;,Information Technology
09/02/2017 06:01,192.167.71.85,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32778/udp; 100024 1 32771/udp; 100133 1 32778/udp; 100133 1 32771/udp; 1073741824 1 32772/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100229 1 32773/udp; 100229 2 32773/udp; 100422 1 32774/udp; 100242 1 32775/udp; 100230 1 32776/udp; 100001 2 32792/udp; 100001 3 32792/udp; 100001 4 32792/udp; 100011 1 32794/udp; 100083 1 32778/udp; 100068 2 32795/udp; 100068 3 32795/udp; 100068 4 32795/udp; 100068 5 32795/udp; 100005 1 32800/udp; 100005 1 32779/udp; 100005 2 32800/udp; 100005 2 32779/udp; 100005 3 32800/udp; 100005 3 32779/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 300598 1 32816/udp; 100249 1 33135/udp; 100249 1 32961/udp; 100026 1 32945/udp; 100026 1 47027/udp;,32800,/raid10;,Information Technology
09/02/2017 07:32,192.167.71.87,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32785/udp; 100024 1 32771/udp; 100133 1 32785/udp; 100133 1 32771/udp; 1073741824 1 32772/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100229 1 32773/udp; 100229 2 32773/udp; 100422 1 32774/udp; 100242 1 32775/udp; 100230 1 32776/udp; 100011 1 32786/udp; 100145 1 32777/udp; 100533 1 32778/udp; 100281 1 32779/udp; 100083 1 32780/udp; 100068 2 32787/udp; 100068 3 32787/udp; 100068 4 32787/udp; 100068 5 32787/udp; 100005 1 32788/udp; 100005 1 32781/udp; 100005 2 32788/udp; 100005 2 32781/udp; 100005 3 32788/udp; 100005 3 32781/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 1289637086 5 32806/udp; 1289637086 1 32806/udp;,,,Information Technology
09/02/2017 07:31,192.167.71.90,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 32775/udp; 100024 1 32772/udp; 100133 1 32775/udp; 100133 1 32772/udp; 1073741824 1 32771/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100005 1 32776/udp; 100005 1 32773/udp; 100005 2 32776/udp; 100005 2 32773/udp; 100005 3 32776/udp; 100005 3 32773/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100011 1 32777/udp; 100083 1 32774/udp;,,,Information Technology
09/02/2017 07:27,192.167.71.91,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 1073741824 1 32771/udp; 100024 1 32775/udp; 100024 1 32772/udp; 100133 1 32775/udp; 100133 1 32772/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 2 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100229 1 32775/udp; 100229 2 32775/udp; 100001 2 32776/udp; 100001 3 32776/udp; 100001 4 32776/udp; 100068 2 32777/udp; 100068 3 32777/udp; 100068 4 32777/udp; 100068 5 32777/udp; 100083 1 32776/udp; 100002 2 32777/udp; 100002 3 32777/udp; 100002 2 32778/udp; 100002 3 32778/udp; 100422 1 32778/udp; 100422 2 32778/udp; 100242 1 32779/udp; 100230 1 32780/udp; 100011 1 32779/udp; 100005 1 32780/udp; 100005 1 32781/udp; 100005 2 32780/udp; 100005 2 32781/udp; 100005 3 32780/udp; 100005 3 32781/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 300598 1 32785/udp; 300598 1 32786/udp; 805306368 1 32785/udp; 805306368 1 32786/udp; 100249 1 32786/udp; 100249 1 32787/udp; 1289637086 5 32804/udp; 1289637086 1 32804/udp; 100068 2 48117/udp; 100068 3 48117/udp; 100068 4 48117/udp; 100068 5 48117/udp;,32780,/s100-rt1;,Information Technology
09/02/2017 06:19,192.167.83.250,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 45586/udp; 100024 1 46372/udp;,,,Information Technology
09/02/2017 07:26,192.167.85.215,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 38617/udp; 100024 1 35602/udp; 100005 1 46592/udp; 100005 1 37154/udp; 100005 2 45004/udp; 100005 2 35559/udp; 100005 3 60792/udp; 100005 3 36065/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 49325/udp; 100021 3 49325/udp; 100021 4 49325/udp; 100021 1 41188/udp; 100021 3 41188/udp; 100021 4 41188/udp;,,,Information Technology
09/02/2017 06:10,192.167.86.26,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100021 1 36125/udp; 100021 3 36125/udp; 100021 4 36125/udp; 100021 1 59120/udp; 100021 3 59120/udp; 100021 4 59120/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 51704/udp; 100005 1 55743/udp; 100005 2 51704/udp; 100005 2 55743/udp; 100005 3 51704/udp; 100005 3 55743/udp;,,,Information Technology
09/02/2017 06:45,192.167.90.91,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 51614/udp; 100024 1 33596/udp;,,,Information Technology
09/02/2017 05:31,192.167.90.93,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 36510/udp; 100024 1 42146/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100021 1 4045/udp; 100021 3 4045/udp; 100021 4 4045/udp; 100005 1 892/udp; 100005 1 892/udp; 100005 2 892/udp; 100005 2 892/udp; 100005 3 892/udp; 100005 3 892/udp;,892,/nfs *;/nfs/lalcaraz-minicluster 192.167.90.91 192.167.90.98;/nfs/lalcaraz-qiime 192.167.90.94 192.167.90.91 192.167.90.98;/nfs/lalcaraz 192.167.90.91 192.167.90.98;/nfs/Pictures;,Information Technology
09/02/2017 05:38,192.167.90.98,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40186/udp; 100024 1 59610/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 46504/udp; 100021 3 46504/udp; 100021 4 46504/udp; 100021 1 37631/udp; 100021 3 37631/udp; 100021 4 37631/udp; 100005 1 46222/udp; 100005 1 35547/udp; 100005 2 45601/udp; 100005 2 51638/udp; 100005 3 59001/udp; 100005 3 56597/udp;,46222,/tmp 192.168.1.0/24;/home 192.168.1.0/24;,Information Technology
09/02/2017 06:39,192.167.90.169,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100004 2 653/udp; 100004 1 653/udp; 100004 2 654/udp; 100004 1 654/udp; 100009 1 656/udp; 600100069 1 659/udp; 600100069 1 660/udp; 100007 2 667/udp; 100007 1 667/udp; 100007 2 668/udp; 100007 1 668/udp; 100024 1 55274/udp; 100024 1 44545/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 14603/udp; 100021 3 14603/udp; 100021 4 14603/udp; 100021 1 62670/udp; 100021 3 62670/udp; 100021 4 62670/udp; 100005 1 20549/udp; 100005 1 48334/udp; 100005 2 46070/udp; 100005 2 50976/udp; 100005 3 45374/udp; 100005 3 14218/udp;,20549,/srv 192.168.0.0/255.255.255.0;,Information Technology
09/02/2017 06:54,192.167.90.231,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57958/udp; 100024 1 51748/udp;,,,Information Technology
09/02/2017 05:44,192.167.101.210,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100005 1 34862/udp; 100003 2 2049/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 3 34861/udp; 100000 2 34861/udp;,34862,/hpmnt/dsk_ram0;,Information Technology
09/02/2017 06:11,192.167.103.3,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39715/udp; 100024 1 34898/udp;,,,Information Technology
09/02/2017 06:43,192.167.103.26,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 34090/udp; 100024 1 40486/udp;,,,Information Technology
09/02/2017 06:49,192.167.103.30,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 42283/udp; 100024 1 39692/udp;,,,Information Technology
09/02/2017 06:18,192.167.103.47,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46634/udp; 100024 1 38070/udp;,,,Information Technology
09/02/2017 06:38,192.167.103.134,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:52,192.167.103.136,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57266/udp; 100024 1 54634/udp;,,,Information Technology
09/02/2017 06:20,192.167.105.22,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 06:08,192.167.105.30,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 39896/udp; 100024 1 44115/udp;,,,Information Technology
09/02/2017 06:13,192.167.107.6,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100005 1 892/udp; 100005 1 892/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 3 2049/udp; 100005 2 892/udp; 100005 2 892/udp; 100005 3 892/udp; 100005 3 892/udp; 100021 1 46302/udp; 100021 3 46302/udp; 100021 4 46302/udp; 100021 1 60382/udp; 100021 3 60382/udp; 100021 4 60382/udp; 100024 1 662/udp; 100024 1 662/udp;,892,/shares *;/shares/CUEC-SETEC *;,Information Technology
09/02/2017 05:57,192.167.109.208,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 05:55,192.167.109.253,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Information Technology
09/02/2017 07:08,192.167.111.246,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
09/02/2017 06:06,192.167.111.247,udp,111,,portmapper,278,MX,DISTRITO FEDERAL,MEXICO CITY,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 46645/udp; 100024 1 45466/udp;,,,Information Technology
