timestamp,ip,protocol,port,hostname,tag,mac_address,asn,geo,region,city,workgroup,machine_name,username,naics,sic,sector
09/02/2017 01:20,192.168.249.35,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,UACPRINT,BEC1074,0,0,Information Technology
09/02/2017 01:46,192.168.249.50,udp,137,,netbios,00-16-76-2E-33-C4,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,ST360-PC,BEC1075,0,0,Information Technology
09/02/2017 01:44,192.168.249.147,udp,137,,netbios,00-1E-8F-1A-61-DC,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,CANON1A61DC,BEC1076,0,0,Information Technology
09/02/2017 01:39,192.168.250.44,udp,137,,netbios,00-1A-A0-A4-E8-53,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,HUERTA,BEC1077,0,0,Information Technology
09/02/2017 02:07,192.168.250.56,udp,137,,netbios,00-1D-60-D0-6D-E9,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,JULIOPARRA,BEC1078,0,0,Information Technology
09/02/2017 03:22,192.168.250.91,udp,1022,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,NPIB3896D,BEC1079,0,0,Information Technology
09/02/2017 02:33,192.168.250.197,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC1080,0,0,Information Technology
09/02/2017 01:19,192.168.250.202,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC1081,0,0,Information Technology
09/02/2017 02:40,192.168.250.209,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,DC-260-B168FE,BEC1082,0,0,Information Technology
09/02/2017 01:48,192.168.250.237,udp,137,,netbios,00-00-85-73-48-3B,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,MFCIR3035,BEC1083,0,0,Information Technology
09/02/2017 02:15,192.168.250.241,udp,137,,netbios,00-1E-C9-46-75-40,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,LETICIA,BEC1084,0,0,Information Technology
09/02/2017 02:35,192.168.251.60,udp,137,,netbios,70-71-BC-9A-C9-7C,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,04PUBLISECRE,BEC1085,0,0,Information Technology
09/02/2017 01:34,192.168.251.253,udp,137,,netbios,3C-4A-92-49-53-68,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,SERVIDORCAJA,BEC1086,0,0,Information Technology
09/02/2017 03:04,192.168.252.67,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,BIOQ9C1,BEC1087,0,0,Information Technology
09/02/2017 02:36,192.168.252.68,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,BIOQ9C2-FMEDIC-,BEC1088,0,0,Information Technology
09/02/2017 02:27,192.168.252.76,udp,137,,netbios,00-00-00-00-00-00,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,BIOQJEF3,BEC1089,0,0,Information Technology
09/02/2017 01:19,192.168.252.222,udp,137,,netbios,,278,MX,DISTRITO FEDERAL,MEXICO CITY,WORKGROUP,,BEC1090,0,0,Information Technology
