timestamp,ip,port,hostname,tag,handshake,asn,geo,region,city,rdp_protocol,cert_length,subject_common_name,issuer_common_name,cert_issue_date,cert_expiration_date,sha1_fingerprint,cert_serial_number,ssl_version,signature_algorithm,key_algorithm,sha256_fingerprint,sha512_fingerprint,md5_fingerprint,naics,sic,sector
09/02/2017 06:36,132.247.153.129,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Dec  3 19:00:27 2016 GMT,Jun  4 19:00:27 2017 GMT,25:1D:3A:1F:DA:9E:FE:29:ED:2B:BB:15:89:CC:8D:48:DB:D7:AE:C0,20ED846E4DEF8E9745CEA7C08FB12F98,2,sha1WithRSAEncryption,rsaEncryption,9B:C7:B3:6F:7B:21:D5:E9:22:1B:E0:FD:97:E7:F4:F1:92:6E:65:BB:F5:21:7B:0A:1A:5F:4C:18:4F:69:1C:DF,99:48:C2:25:1C:DA:62:58:79:D2:27:03:67:55:06:11:B3:50:87:AA:82:E8:AA:10:F0:2C:27:43:B8:DF:FC:AB:FB:F4:9F:36:B5:F0:5F:BA:27:AA:51:A3:EF:5B:8A:17:B2:A0:B1:B9:1F:5D:0F:AC:2A:E8:6F:D1:FD:50:CD:A6,7E:79:EC:FF:DD:E4:56:56:ED:DC:59:40:C5:6D:92:37,0,0,Information Technology
09/02/2017 07:07,132.247.153.131,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Nov 29 07:00:16 2016 GMT,May 31 07:00:16 2017 GMT,56:5E:3A:84:43:17:D5:E2:DD:87:B6:C1:59:80:B7:14:A3:F2:3F:9D,3006D2AA061279AE4A08313C465EDF68,2,sha1WithRSAEncryption,rsaEncryption,EA:D7:C1:A1:51:42:C9:5B:72:BA:5E:85:71:F9:73:89:78:B0:0F:20:84:01:8B:A7:D0:A0:DD:58:64:3C:AA:53,9F:4E:81:D4:91:B6:DE:0A:60:0C:BF:84:7C:0C:FE:A9:DB:17:6D:E7:0C:58:B2:05:1E:0F:9F:E8:51:9E:63:11:25:1F:CD:5B:D3:61:4B:71:1B:C5:70:D5:86:14:EA:F5:3F:E4:39:69:5D:18:C7:48:F9:F3:C9:B5:C1:3A:47:4E,63:43:BA:54:0F:FF:6B:F9:4C:84:14:CA:AE:04:2D:2C,0,0,Information Technology
09/02/2017 06:49,132.247.153.132,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Nov 11 08:30:33 2016 GMT,May 13 08:30:33 2017 GMT,E5:39:CB:0C:6F:A4:05:34:86:0C:23:8B:2E:89:64:0F:A5:9C:64:23,39CF7C2F40516EB843A0BB6A347CEDE5,2,sha1WithRSAEncryption,rsaEncryption,C5:38:EA:E5:FA:FC:18:A3:90:8D:3B:22:81:A7:E5:45:7B:7B:E0:72:41:2A:9D:2A:B2:EE:E7:15:B2:F7:A9:1E,13:75:5E:DC:02:66:17:BD:93:55:35:97:79:D6:A1:63:E5:9E:65:D9:9F:20:68:08:55:AE:C2:6A:A6:9F:F2:F1:C4:CC:DB:41:98:54:68:D5:57:05:92:DC:3D:9E:1A:C5:1D:D8:86:59:47:7E:C9:68:E3:C7:EE:22:AC:DF:DA:7A,57:F0:D1:3A:6B:A9:BF:38:CC:A5:5F:30:3C:88:4F:0D,0,0,Information Technology
09/02/2017 06:39,132.247.153.133,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Oct 24 05:59:07 2016 GMT,Apr 25 05:59:07 2017 GMT,A5:95:93:34:24:77:07:DB:D1:01:9A:4E:66:82:DF:B6:DE:B7:CB:7C,4570A7175B12AEAC46DB9623C7E8C944,2,sha1WithRSAEncryption,rsaEncryption,A8:B6:AD:C0:2E:43:AF:2E:9B:F2:8C:7A:A0:65:71:64:75:39:19:52:5B:E3:83:3F:6A:E7:C2:BA:45:96:C8:58,AF:01:FD:CD:10:91:E0:31:68:07:74:41:1B:DC:0C:1B:43:50:BA:64:11:9D:72:B9:AA:F5:C0:03:FD:2E:4A:25:2D:B8:00:0F:6C:D1:88:C5:16:3B:F8:08:B3:CC:DE:7C:4E:CD:B5:23:17:4E:56:CB:74:04:A9:C0:50:ED:95:2B,55:7A:4E:6D:42:45:21:8C:D3:6E:CA:FE:35:5C:49:8C,0,0,Information Technology
09/02/2017 07:31,132.247.153.166,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Oct 22 05:58:47 2016 GMT,Apr 23 05:58:47 2017 GMT,9D:EE:7C:16:3C:B4:9F:DE:1B:B9:7D:3F:86:1D:27:61:45:36:8B:78,1E7040096E291B844A9A29B2E8DE1A3E,2,sha1WithRSAEncryption,rsaEncryption,88:4E:09:51:5A:D0:97:28:99:E8:B9:A7:48:64:75:E8:D5:EA:4D:56:50:AB:C6:D5:21:03:8E:F4:51:8D:CD:97,5E:E8:E6:D0:86:61:E4:37:7A:03:07:E6:56:DD:44:24:2D:DB:AC:9F:35:FB:09:A0:48:F3:DA:DC:E3:BB:C7:85:B8:24:05:8C:83:3B:E8:49:B2:89:BE:C4:BE:1C:C0:A3:24:3F:32:B2:FF:C4:44:7F:D5:6D:EC:0C:D0:BE:C4:6B,17:58:6E:84:D4:12:6F:8B:B2:E6:58:DB:8E:14:38:5E,0,0,Information Technology
09/02/2017 06:34,132.247.156.2,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Oct 11 22:35:05 2016 GMT,Apr 12 22:35:05 2017 GMT,60:0A:49:F6:38:0E:F1:B6:29:86:90:8D:96:79:4C:A3:71:20:16:B2,572CA38C181BA19740E6D682CD6C9607,2,sha256WithRSAEncryption,rsaEncryption,C5:26:E9:7F:E9:5B:F8:4E:9E:A2:07:93:BD:81:57:48:24:AC:39:C7:E2:F2:71:DB:32:74:00:A7:8A:2B:49:89,6E:A3:84:E9:8B:5F:C4:D0:9F:9D:8D:35:70:C5:62:B1:13:1B:05:54:A6:E0:D4:42:4F:41:03:9B:0E:08:28:90:20:93:A2:BC:D1:3C:7B:41:8F:7A:CC:AB:F5:7F:EF:7E:39:D8:E5:AF:FC:F4:DA:11:EC:6D:67:E1:04:28:D3:22,5B:05:62:93:4C:71:C0:27:68:20:80:0E:13:76:E2:5D,0,0,Information Technology
09/02/2017 06:38,132.247.157.3,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Sep 13 09:45:40 2016 GMT,Mar 15 09:45:40 2017 GMT,A1:52:5C:32:C3:DE:33:2D:06:F5:B8:21:29:76:0D:DE:F2:36:F8:5C,1A139B21E9F66EAD4257734095C047C8,2,sha256WithRSAEncryption,rsaEncryption,85:45:64:D6:74:D4:85:4C:A5:50:DC:13:6C:FD:11:2C:9E:C8:B3:30:A0:14:6D:8A:C7:44:E2:94:9C:F7:B6:28,BA:5A:CE:EC:E9:2E:D4:A9:8D:EA:93:39:A0:BA:39:AC:3D:D9:28:3D:86:ED:0D:AA:66:D4:53:A8:36:A0:38:65:3B:DD:D4:CE:F4:8E:50:39:8B:CC:59:74:DC:A4:40:BE:EF:B2:19:76:E1:CD:6E:6E:78:69:C5:5B:42:B7:66:21,97:5C:EC:C7:BF:E8:55:87:9F:F8:9A:BE:A3:E5:EF:47,0,0,Information Technology
09/02/2017 06:48,132.247.157.9,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Nov 16 17:34:36 2016 GMT,May 18 17:34:36 2017 GMT,2F:7F:1E:54:0F:B9:1E:61:C3:A8:F1:3F:A0:E0:2C:64:CF:11:B4:1A,16F551F578BEDA8849E453E5902CACE1,2,sha256WithRSAEncryption,rsaEncryption,10:F0:60:A9:65:48:CD:69:D1:48:44:FB:4E:E4:D8:C8:75:2A:07:EA:26:B9:B4:27:16:95:E3:71:44:CD:45:92,3A:EE:8D:42:1A:A9:76:F7:C5:A8:3F:DF:71:F4:87:94:A9:82:FF:C2:3E:63:68:85:A2:57:A5:84:AB:0F:9B:F1:87:DF:E9:CD:E9:BB:B3:43:C9:39:CB:3E:8D:A8:DA:0E:13:37:75:8E:53:47:25:80:80:9C:51:92:D0:28:20:E2,48:97:28:B7:69:0D:2C:3E:E2:8D:25:78:52:C9:D3:DC,0,0,Information Technology
09/02/2017 07:28,132.247.158.21,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:35,132.247.159.243,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:05,132.247.162.249,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov 17 01:35:22 2016 GMT,May 19 01:35:22 2017 GMT,9F:5B:9C:CD:EC:11:EC:7D:B4:95:31:BD:A2:89:44:93:29:06:04:40,1AA6F08F43F162994699506F9C81FBA1,2,sha1WithRSAEncryption,rsaEncryption,B2:28:5C:D4:48:72:EA:18:FA:A4:D9:40:9B:9E:4B:BC:0B:93:70:B4:EE:59:ED:4F:CB:CA:45:AF:3E:27:49:97,F2:91:90:EB:14:16:F4:2A:26:35:3C:49:96:98:BA:63:37:CF:38:C4:D1:1C:93:2C:C0:6E:61:C2:76:4D:37:65:38:53:BA:48:78:FC:05:93:69:32:5D:3B:62:D0:31:E3:FB:ED:EC:8C:6C:61:26:C2:DD:6C:12:3A:8A:F9:23:75,DF:30:30:2F:3E:2C:AE:C1:3C:39:9D:31:D3:D8:09:DB,0,0,Information Technology
09/02/2017 07:05,132.247.163.93,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Jan 14 07:20:07 2017 GMT,Jul 16 07:20:07 2017 GMT,28:3D:AE:A4:C9:61:CF:B9:D2:FE:30:EB:13:E9:17:A4:88:21:A3:47,129CC0542280419A44AF488E91DE815C,2,sha1WithRSAEncryption,rsaEncryption,FF:31:30:59:F0:FD:70:74:98:8D:F8:36:93:51:0A:AC:6B:4D:96:23:5C:A1:E3:F8:A3:7D:48:F3:B2:F8:4F:A7,03:58:5A:A6:4D:C3:93:61:B0:BA:4E:81:92:8E:6F:0F:CF:8F:23:F2:8C:5B:2B:D2:1B:B9:34:BE:64:35:A1:DD:9B:DD:F4:06:7F:5B:7F:7E:F2:A1:E2:8A:6F:90:12:63:E6:E9:A5:4D:83:A2:23:DD:AD:3F:D2:8C:A0:1E:41:74,9F:D7:9A:1B:45:3A:3E:EE:A6:EB:28:99:64:69:CE:D1,0,0,Information Technology
09/02/2017 06:34,132.247.163.94,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Jan 14 07:00:23 2017 GMT,Jul 16 07:00:23 2017 GMT,D7:52:85:3B:B6:2A:7A:18:7F:61:EE:EC:0F:89:C3:EA:A5:49:FB:35,199B6E717A33FE834031BEF3BD735384,2,sha1WithRSAEncryption,rsaEncryption,45:8E:BB:C1:86:D8:A1:33:A5:D9:F5:D8:B2:44:0D:61:3B:4D:46:F4:84:24:D7:C5:76:ED:41:D8:94:1E:28:9A,95:32:AD:33:BE:04:86:F7:61:F9:E4:04:60:F2:39:49:81:CF:E3:B0:2C:AE:3F:F4:32:A8:14:FF:6E:D6:53:F9:81:FA:EA:A4:E0:49:FA:70:FD:BB:FC:E0:3C:3C:93:D0:5A:45:CA:F8:39:3F:0E:6C:A4:B1:5F:4D:7E:2C:22:F0,76:2A:74:3A:34:C1:AD:5E:90:66:A9:A8:95:88:1D:B6,0,0,Information Technology
09/02/2017 06:05,132.247.167.67,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Oct 20 16:54:57 2016 GMT,Apr 21 16:54:57 2017 GMT,DC:30:C0:02:29:A2:6B:BE:45:0F:73:06:5D:8E:0D:2F:6E:0C:CE:08,714DD6B48D6CD6A84A9B9969F772DC70,2,sha1WithRSAEncryption,rsaEncryption,E7:33:5B:E7:83:54:1C:7D:E1:0C:10:D4:D9:F8:78:D1:39:C0:AC:6B:B5:49:DE:01:74:3D:DA:FD:B8:33:D7:0B,81:86:67:A6:50:48:C4:D4:1A:D0:51:AF:83:3E:C6:17:2B:18:81:45:9E:EA:DD:D3:D5:00:3C:FC:A2:3F:90:34:12:3F:D6:6B:A5:2F:AA:05:6F:0A:05:79:56:68:BC:47:A4:A2:BA:CE:80:C0:EC:45:62:96:67:29:3E:F7:35:69,68:77:2C:18:6D:7C:30:50:CC:2C:2A:9A:89:59:73:FE,0,0,Information Technology
09/02/2017 06:16,132.247.174.169,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:45,132.247.181.4,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov  7 02:27:00 2016 GMT,May  9 02:27:00 2017 GMT,9D:D6:3A:F3:65:D1:45:26:13:00:7C:C7:FC:F2:E5:0A:A7:6A:82:D7,7DDEA0438EBAF0A143F1232B7A1DB758,2,sha1WithRSAEncryption,rsaEncryption,57:A4:3A:32:A2:0A:0C:63:F1:74:B4:A4:4B:A9:86:DB:4F:72:4B:03:D3:3E:74:00:A9:F5:09:08:4D:7B:8C:6E,DE:42:B2:35:04:71:43:00:71:88:50:93:DB:3E:3D:2C:E8:D1:00:BD:A0:29:57:87:20:57:8B:E8:A2:21:61:01:58:87:2A:CA:E1:40:FC:95:E8:5B:28:74:7A:6F:58:27:05:E5:C5:E0:84:A7:3B:D4:E5:BD:D9:A6:58:C9:82:B2,A1:2D:82:73:D2:69:66:39:EB:41:6A:AC:D7:86:6C:B3,0,0,Information Technology
09/02/2017 06:46,132.247.181.46,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:00,132.247.181.206,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Oct 24 06:00:14 2016 GMT,Apr 25 06:00:14 2017 GMT,61:02:6B:3A:25:7E:39:38:6A:AD:1D:28:7B:FA:51:D8:63:08:D2:89,7CBB52CF54D6389C41114E2848A97D07,2,sha1WithRSAEncryption,rsaEncryption,C1:A0:9D:1E:C5:30:4D:12:15:BF:91:BA:EA:E6:C2:F6:4A:E5:8D:EC:4E:B6:2B:0F:D8:05:53:94:BB:94:2C:FD,75:52:84:5F:FC:F8:CA:C4:29:A5:7F:1C:07:D2:EF:2E:F5:40:35:8F:8D:79:2C:71:18:0E:4B:DE:9B:F0:EB:FE:48:20:1B:E4:2F:00:52:11:4D:FA:D1:F8:34:42:9E:36:94:92:FC:E5:35:BA:E5:3B:D2:83:D3:0F:F2:6E:F3:F6,FF:D7:29:6E:F3:DB:68:86:D9:60:4F:DE:57:D8:23:EC,0,0,Information Technology
09/02/2017 06:59,132.247.182.250,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan 10 07:00:39 2017 GMT,Jul 12 07:00:39 2017 GMT,C7:A4:F6:F1:B0:9B:70:E3:43:00:4C:43:A2:AA:00:CC:A1:4D:F9:5F,11D6ADC87FDD44A7476AFD7A1E32A58E,2,sha1WithRSAEncryption,rsaEncryption,07:12:46:9C:6A:E0:7B:50:D6:90:70:D0:5B:BA:CE:AA:14:CD:18:F1:89:D7:48:B3:AE:6A:1D:56:55:45:BF:E8,81:97:D8:51:60:A3:0F:C0:F1:75:AC:EB:C0:C0:90:39:95:D4:A1:B0:DB:CA:D8:28:28:89:D7:35:B1:BC:4C:46:2F:AE:11:35:93:81:A1:09:C4:FD:BE:4C:B2:DA:B2:0F:D5:40:35:14:F4:91:DF:2A:F0:91:F1:9B:85:E9:C6:03,28:96:5F:CE:69:D3:94:26:98:D6:F5:AC:BF:E9:04:90,0,0,Information Technology
09/02/2017 06:29,132.247.185.21,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec 13 07:00:15 2016 GMT,Jun 14 07:00:15 2017 GMT,96:A3:5F:C1:F1:C4:11:DF:EA:A6:80:2F:69:ED:0E:96:6A:E3:27:AC,1E45852E72D4249245FDF32677586DDA,2,sha1WithRSAEncryption,rsaEncryption,A9:F4:A5:D1:02:94:EA:33:E7:CE:0A:8D:A6:57:03:2D:06:A5:43:15:20:18:CC:2C:D4:D0:F2:0A:C6:5C:20:03,3F:BC:E0:51:C5:3D:19:A9:1B:8D:E3:7E:34:29:EE:EE:6E:FE:79:32:4F:AA:46:B8:5A:4A:A6:9F:B2:13:47:2D:8F:41:7A:2E:FD:51:19:CB:E7:9A:13:3A:7F:13:5A:3A:97:FD:E8:A4:CF:BB:D1:0B:9A:4D:6E:BD:DA:96:57:4B,90:93:A3:C6:5E:F0:7A:EB:30:7E:6F:78:01:5A:66:F3,0,0,Information Technology
09/02/2017 06:26,132.247.186.41,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Dec  7 11:54:44 2016 GMT,Jun  8 11:54:44 2017 GMT,11:4D:8A:85:5C:92:F6:EC:D1:E4:5D:A0:97:2C:89:FA:63:0D:90:D5,1E330EC8850A03A34A957F71C5FA02F3,2,sha1WithRSAEncryption,rsaEncryption,E5:25:FC:35:71:67:53:FB:BF:8A:BA:41:2A:07:CE:CC:04:EF:E0:CC:4B:14:A2:30:88:6C:29:18:3E:09:0E:E0,70:05:4F:E2:DD:62:44:26:87:2A:E1:A0:61:73:5B:23:1C:65:0B:AC:C0:A4:20:BD:9F:0A:7D:4E:0B:E3:03:FC:98:BF:FC:AD:04:88:46:81:A1:0A:78:5F:AE:66:F6:C6:04:56:C5:0D:A8:AF:FB:E5:98:5F:F4:8E:2E:04:37:52,09:DB:DC:E1:22:7A:01:7B:47:86:C3:D1:96:53:9D:A4,0,0,Information Technology
09/02/2017 06:40,132.247.188.139,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec 22 19:00:15 2016 GMT,Jun 23 19:00:15 2017 GMT,4C:34:E4:03:18:03:5B:97:50:15:B1:91:7D:4E:37:4A:18:5D:19:6D,4BE6EBBC1DC1EE944AC9681D1E1E8F49,2,sha1WithRSAEncryption,rsaEncryption,B5:0D:44:4F:57:AE:17:81:A1:95:76:37:E7:02:76:36:9A:A8:BC:14:85:43:53:1C:87:B8:17:61:9D:A8:55:36,86:A6:24:FB:94:F5:43:B4:B0:21:1B:5D:C0:0E:85:8E:AE:52:A9:73:6F:7E:65:0F:87:D8:5E:D2:CD:A9:B1:4F:8E:86:03:1F:1D:82:53:4E:69:DF:8E:94:EE:FB:5E:AF:CD:29:ED:F4:13:5A:B4:68:BB:F7:36:F6:A0:74:78:33,11:17:E2:6C:3E:03:A4:89:82:2E:7D:DF:F9:08:39:AD,0,0,Information Technology
09/02/2017 06:23,132.247.188.143,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov  4 00:21:37 2016 GMT,May  6 00:21:37 2017 GMT,1D:6B:B4:32:44:53:36:4E:DD:C0:81:28:5A:28:5C:ED:08:17:84:2E,06737159EBA160A14D1BFA95BFAAB9AB,2,sha1WithRSAEncryption,rsaEncryption,FB:C8:98:28:44:AA:0C:7B:A2:43:0F:79:BC:BE:EF:9D:BD:CD:A9:A1:DB:C0:FB:7C:8E:7B:37:C9:36:9A:74:80,09:4E:43:A2:63:74:36:E5:DE:2D:D4:52:98:01:E8:B4:47:74:88:21:AC:7D:39:10:8F:40:B3:B0:EA:4C:B9:6A:52:E9:F8:3D:25:7C:80:E2:A1:2F:35:7C:BA:91:40:95:58:3B:2B:FF:9D:4D:F7:5D:63:E3:F0:53:02:D1:41:F1,45:D8:C6:8E:DF:19:9A:B2:51:D2:2F:75:E2:2B:28:04,0,0,Information Technology
09/02/2017 07:09,132.247.188.152,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,CredSSP_Enforced,2048,,,Jan  8 05:54:51 2017 GMT,Jul 10 05:54:51 2017 GMT,0E:31:59:3A:81:7B:22:71:A9:97:E7:EC:09:9E:86:8D:F9:CA:61:84,22A7115D80C5A3AF433FC272BA6A6756,2,sha1WithRSAEncryption,rsaEncryption,46:72:E2:C8:E0:66:4E:38:77:94:7C:20:C7:C3:A1:C0:2D:46:82:D8:2B:BC:E3:8B:DB:BC:53:85:00:F0:10:1F,2C:05:94:CC:2D:EE:8B:3E:E8:56:42:0E:59:56:D9:8D:96:3A:28:EF:40:5A:2F:21:BA:D4:BA:23:9C:90:F8:55:19:77:FA:E8:C0:26:D6:F1:64:6B:B6:2D:B1:50:E1:A7:A2:14:39:FF:12:1B:BE:B7:C4:00:0C:BA:8F:CD:04:8A,B1:EA:43:DA:8A:F4:EC:7E:C2:3E:F0:7C:69:67:D8:DE,0,0,Information Technology
09/02/2017 06:07,132.247.189.1,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec 26 07:57:34 2016 GMT,Jun 27 07:57:34 2017 GMT,CD:A9:8A:D7:A5:A0:A6:1E:8F:56:BF:98:E0:C1:4E:66:BB:E9:2F:54,78A42258B2CC779D432C9131152D77DD,2,sha1WithRSAEncryption,rsaEncryption,38:F0:24:91:93:98:DB:1D:AB:ED:ED:EC:C7:CC:A8:25:86:5B:52:C6:B9:B2:AE:1D:BB:66:D2:00:A4:44:9F:7D,24:8B:51:FE:BD:1F:B8:ED:1A:72:73:A2:A4:2C:3F:94:3D:08:95:C4:D7:19:84:E0:1B:FD:E6:72:67:70:4B:91:58:4F:4C:39:0C:E8:3A:34:01:BF:0B:73:70:71:ED:B8:98:41:AB:95:24:10:3F:F2:5F:C0:22:1A:70:A7:CA:A4,7F:A9:D1:A3:0A:46:4D:0C:BE:4D:D5:24:BE:05:39:A9,0,0,Information Technology
09/02/2017 06:01,132.247.189.2,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec 26 07:57:34 2016 GMT,Jun 27 07:57:34 2017 GMT,CD:A9:8A:D7:A5:A0:A6:1E:8F:56:BF:98:E0:C1:4E:66:BB:E9:2F:54,78A42258B2CC779D432C9131152D77DD,2,sha1WithRSAEncryption,rsaEncryption,38:F0:24:91:93:98:DB:1D:AB:ED:ED:EC:C7:CC:A8:25:86:5B:52:C6:B9:B2:AE:1D:BB:66:D2:00:A4:44:9F:7D,24:8B:51:FE:BD:1F:B8:ED:1A:72:73:A2:A4:2C:3F:94:3D:08:95:C4:D7:19:84:E0:1B:FD:E6:72:67:70:4B:91:58:4F:4C:39:0C:E8:3A:34:01:BF:0B:73:70:71:ED:B8:98:41:AB:95:24:10:3F:F2:5F:C0:22:1A:70:A7:CA:A4,7F:A9:D1:A3:0A:46:4D:0C:BE:4D:D5:24:BE:05:39:A9,0,0,Information Technology
09/02/2017 06:01,132.247.189.4,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:16,132.247.189.8,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec 22 19:45:26 2016 GMT,Jun 23 19:45:26 2017 GMT,ED:5F:03:16:4B:67:4E:E8:23:36:48:8C:11:60:DF:BA:9B:E7:69:31,495B7D62CA1E55BB444A783EF2888BE2,2,sha1WithRSAEncryption,rsaEncryption,22:F0:7C:9A:6F:5A:2D:47:BE:19:AE:0D:97:06:13:57:14:59:E5:9F:E3:44:94:7A:B6:E3:B2:6F:E7:4D:41:E6,59:60:B9:85:B3:3D:F3:0F:C7:D5:85:75:DC:68:9B:C7:69:15:5D:A6:AD:8B:FA:A2:FA:F3:49:A3:26:4D:CA:AC:92:58:5D:AA:E5:1F:13:90:7B:5E:FF:DF:81:94:92:01:E0:16:57:50:D7:A5:D3:E3:82:11:2C:54:10:1E:5F:3C,4C:AB:FC:76:AC:AC:18:3D:80:AE:D7:41:DE:35:23:0A,0,0,Information Technology
09/02/2017 06:27,132.247.189.10,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 06:15,132.247.192.222,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP_negotiation_ignored,,,,,,,,,,,,,,0,0,Information Technology
09/02/2017 07:31,132.247.192.244,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Nov 17 01:53:34 2016 GMT,May 19 01:53:34 2017 GMT,F1:6A:6E:48:74:F3:46:61:BC:5D:78:8B:78:C6:EC:03:F8:6F:9B:FC,2819E8E4D7B533AF45F58CCB84060150,2,sha1WithRSAEncryption,rsaEncryption,EF:2C:BC:10:95:FF:7A:ED:74:0A:AE:9A:A6:18:3D:DB:7A:57:C4:19:27:5B:61:4A:6C:13:42:E2:12:6C:89:F7,78:9D:1B:67:14:5B:BC:8C:AA:DF:DC:B9:01:55:22:F1:23:71:F0:56:75:FF:AD:D7:C4:51:D9:E2:F7:5F:0B:16:77:84:82:59:07:C8:07:5F:DD:12:99:0F:6D:A8:BD:08:03:E9:4D:BB:03:09:00:13:C8:C1:25:94:DC:F5:72:DF,A7:0D:CC:01:AA:25:54:1B:BB:51:FA:CB:6F:03:5A:20,0,0,Information Technology
09/02/2017 07:01,132.247.192.246,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Dec  1 10:18:31 2016 GMT,Jun  2 10:18:31 2017 GMT,16:02:D8:FF:A1:3A:E8:29:35:34:C3:C0:FA:DE:C8:BF:34:DC:7A:52,704D4362820B9CB6405A579486DAB3EC,2,sha1WithRSAEncryption,rsaEncryption,5A:46:1E:68:16:04:D9:39:B4:FE:B9:48:F8:5D:DB:EF:AB:DF:6C:4C:F6:37:CC:CB:61:75:1E:2E:89:1C:5E:D0,9C:B3:EC:CE:4D:71:CD:69:74:13:A5:14:59:45:6E:09:90:80:38:DD:CB:3D:3C:C9:C3:BB:75:8B:36:E8:A0:8D:81:93:7B:31:A8:4D:8D:AA:DF:DF:2A:DE:77:17:FA:E5:FD:23:9B:71:2F:FC:79:6E:BA:3D:ED:1E:A2:00:83:8F,FC:06:FB:28:80:0D:45:58:1D:E0:46:8D:B3:52:AF:A6,0,0,Information Technology
09/02/2017 05:56,132.247.192.247,3389,,rdp,,278,MX,DISTRITO FEDERAL,MEXICO CITY,RDP,2048,,,Oct 23 22:15:34 2016 GMT,Apr 24 22:15:34 2017 GMT,D9:35:9B:04:59:23:53:36:36:67:B8:41:62:44:12:95:29:A7:86:70,741392AC5381FAB648EAE48196CE828C,2,sha1WithRSAEncryption,rsaEncryption,16:B2:80:F9:FD:4F:26:9F:26:8B:0A:07:A6:04:52:31:F5:C7:B4:F0:30:05:73:49:31:3A:55:E6:01:E1:CA:DF,D3:4B:87:DE:D7:24:BA:3B:2B:1B:43:AB:15:34:45:CE:0D:A9:F1:19:AC:96:0E:69:3E:CE:ED:57:F1:A2:4A:D3:31:A9:4F:63:96:AA:09:4E:0F:C7:28:27:6E:4B:82:48:61:76:68:08:CC:F7:8B:EB:6E:8B:55:27:21:FC:FF:0E,25:4C:C1:84:AA:08:13:6B:D3:B8:1C:F8:A2:FB:01:87,0,0,Information Technology
